chapter no.	sentence index	character index	character	word segmentation index	aligned English word  index from character projection	aligned English word index from word projection	1st negation cue	1st negation scope	1st negation event	2nd negation cue	2nd negation scope	2nd negation event	3rd negation cue	3rd negation scope	3rd negation event	4th negation cue	4th negation scope	4th negation event	5th negation cue	5th negation scope	5th negation event
wisteria01	157	22	相	10	13	13	***														
wisteria01	157	23	信	10	13	13	***														
wisteria01	157	24	，	11	15	14~~~15	***														
wisteria01	157	25	”	12	16~~~17	17	***														
wisteria01	157	26	葛	13	20	16~~~20	***														
wisteria01	157	27	莱	13	20	16~~~20	***														
wisteria01	157	28	森	13	20	16~~~20	***														
wisteria01	157	29	警	14	19	19	***														
wisteria01	157	30	长	14	19	19	***														
wisteria01	157	31	以	15	21		***														
wisteria01	157	32	友	16	24	24	***														
wisteria01	157	33	好	16	22~~~23	24	***														
wisteria01	157	34	的	17		21~~~23	***														
wisteria01	157	35	口	18	25	22~~~25	***														
wisteria01	157	36	气	18	25	22~~~25	***														
wisteria01	157	37	说	19	18	26	***														
wisteria01	157	38	道	19	17	26	***														
wisteria01	157	39	。	20	26	26	***														
																					
wisteria01	158	0	“	0	0	0	***														
wisteria01	158	1	我	1	1~~~2	1~~~2	***														
wisteria01	158	2	应	2	6	0~~~3~~~5	***														
wisteria01	158	3	当	2	24	0~~~3~~~5	***														
wisteria01	158	4	说	2	11	0~~~3~~~5	***														
wisteria01	158	5	，	3	4	4~~~6	***														
wisteria01	158	6	你	4	9	9	***														
wisteria01	158	7	谈	5	5	7	***														
wisteria01	158	8	的	5		7	***														
wisteria01	158	9	各	6			***														
wisteria01	158	10	种	7	8	8	***														
wisteria01	158	11	情	8			***														
wisteria01	158	12	况	8			***														
wisteria01	158	13	，	9		11	***														
wisteria01	158	14	同	10	12~~~14~~~15	14~~~15	***														
wisteria01	158	15	我	11	13	13~~~23	***														
wisteria01	158	16	们	11	23	13~~~23	***														
wisteria01	158	17	所	12	7	16	***														
wisteria01	158	18	注	13		24	***														
wisteria01	158	19	意	13		24	***														
wisteria01	158	20	到	14	20~~~21	21	***														
wisteria01	158	21	的	15	18	22	***														
wisteria01	158	22	事	16	17	17	***														
wisteria01	158	23	实	16	17	17	***														
wisteria01	158	24	完	17			***														
wisteria01	158	25	全	17	22		***														
wisteria01	158	26	吻	18			***														
wisteria01	158	27	合	18			***														
wisteria01	158	28	。	19	25	25	***														
																					
wisteria01	159	0	比	0	0	0~~~1	***														
wisteria01	159	1	如	0	1	0~~~1	***														
wisteria01	159	2	说	0		0~~~1	***														
wisteria01	159	3	，	1	3	3	***														
wisteria01	159	4	吃	2	10	2	***														
wisteria01	159	5	饭	2	10	2	***														
wisteria01	159	6	的	3		4	***														
wisteria01	159	7	时	4	5	5	***														
wisteria01	159	8	候	4	2	5	***														
wisteria01	159	9	送	5	6~~~8	8	***														
wisteria01	159	10	来	5	7~~~8	8	***														
wisteria01	159	11	一	6	9	7	***														
wisteria01	159	12	张	7		11	***														
wisteria01	159	13	便	8		10	***														
wisteria01	159	14	条	8		10	***														
wisteria01	159	15	。	9	11	9	***														
																					
wisteria01	160	0	这	0	0	0	***														
wisteria01	160	1	张	1			***														
wisteria01	160	2	便	2	3	2	***														
wisteria01	160	3	条	2		2	***														
wisteria01	160	4	后	3	6	6	***														
wisteria01	160	5	来	3		6	***														
wisteria01	160	6	怎	4		5	***														
wisteria01	160	7	么	4	5	5	***														
wisteria01	160	8	了	5		6	***														
wisteria01	160	9	，	6		3	***														
wisteria01	160	10	你	7	1	1	***														
wisteria01	160	11	注	8	4	4	***														
wisteria01	160	12	意	8	4~~~7	4	***														
wisteria01	160	13	到	9	8	4~~~7	***														
wisteria01	160	14	没	10		8	***														
wisteria01	160	15	有	10	2	8	***														
wisteria01	160	16	？	11	9	9	***														
wisteria01	160	17	”	12	10	10	***														
																					
wisteria01	161	0	“	0	0~~~1~~~2	0~~~1~~~2	***														
wisteria01	161	1	对	1			***														
wisteria01	161	2	，	2	2	2	***														
wisteria01	161	3	我	3	3	3	***														
wisteria01	161	4	注	4		3	***														
wisteria01	161	5	意	4	4	3	***														
wisteria01	161	6	到	5	4	4	***														
wisteria01	161	7	了	6		4	***														
wisteria01	161	8	。	7	5	5	***														
																					
wisteria01	162	0	加	0	0	0	***														
wisteria01	162	1	西	0	0	0	***														
wisteria01	162	2	亚	0	0	0	***														
wisteria01	162	3	把	1			***														
wisteria01	162	4	它	2	2	2	***														
wisteria01	162	5	揉	3	1	1~~~3	***														
wisteria01	162	6	成	3	3~~~4	1~~~3	***														
wisteria01	162	7	一	4	5		***														
wisteria01	162	8	团	5			***														
wisteria01	162	9	扔	6	5	5~~~6	***														
wisteria01	162	10	到	6	7	5~~~6	***														
wisteria01	162	11	火	7	9	7~~~9	***														
wisteria01	162	12	里	7	8	7~~~9	***														
wisteria01	162	13	去	8	11		***														
wisteria01	162	14	了	9	11	8	***														
wisteria01	162	15	。	10	10	10	***														
wisteria01	162	16	”	11	11	11	***														
																					
wisteria01	163	0	“	0	0	0	***														
wisteria01	163	1	对	1	5	2	***														
wisteria01	163	2	此	1	2	2	***														
wisteria01	163	3	你	2	3	3	***														
wisteria01	163	4	有	3	2	1	***														
wisteria01	163	5	什	4	1	1	***														
wisteria01	163	6	么	4	1	1	***														
wisteria01	163	7	要	5	4	1	***														
wisteria01	163	8	说	6	4	4	***														
wisteria01	163	9	吗	7			***														
wisteria01	163	10	，	8	6	6	***														
wisteria01	163	11	贝	9	9	7~~~9	***														
wisteria01	163	12	尼	9	9	7~~~9	***														
wisteria01	163	13	斯	9	9	7~~~9	***														
wisteria01	163	14	先	10	8	8	***														
wisteria01	163	15	生	10	8	8	***														
wisteria01	163	16	？	11	10	10	***														
wisteria01	163	17	”	12	11	11	***														
wisteria01	163	18	这	13		6	***														
wisteria01	163	19	位	14		7	***														
wisteria01	163	20	乡	15	7		***														
wisteria01	163	21	镇	15			***														
wisteria01	163	22	侦	16			***														
wisteria01	163	23	探	16			***														
wisteria01	163	24	是	17			***														
wisteria01	163	25	一	18			***														
wisteria01	163	26	个	19			***														
wisteria01	163	27	壮	20	9		***														
wisteria01	163	28	实	20			***														
wisteria01	163	29	、	21			***														
wisteria01	163	30	肥	22			***														
wisteria01	163	31	胖	22			***														
wisteria01	163	32	、	23			***														
wisteria01	163	33	红	24			***														
wisteria01	163	34	皮	24			***														
wisteria01	163	35	肤	24			***														
wisteria01	163	36	的	25			***														
wisteria01	163	37	汉	26			***														
wisteria01	163	38	子	26			***														
wisteria01	163	39	。	27			***														
																					
wisteria01	164	0	幸	0	6	2	***														
wisteria01	164	1	亏	0	17	2	***														
wisteria01	164	2	他	1	12		***														
wisteria01	164	3	有	2	1	3	***														
wisteria01	164	4	两	3	20	0	***														
wisteria01	164	5	只	4			***														
wisteria01	164	6	炯	5	7	5~~~6~~~8	***														
wisteria01	164	7	炯	5	7	5~~~6~~~8	***														
wisteria01	164	8	有	6	4	7	***														
wisteria01	164	9	神	6		7	***														
wisteria01	164	10	的	7		9	***														
wisteria01	164	11	眼	8	9	13	***														
wisteria01	164	12	睛	8	8	13	***														
wisteria01	164	13	才	9	15	15	***														
wisteria01	164	14	弥	10	16	16	***														
wisteria01	164	15	补	10		16	***														
wisteria01	164	16	了	11	14	14	***														
wisteria01	164	17	他	12		10	***														
wisteria01	164	18	那	13	11	11	***														
wisteria01	164	19	张	14		17	***														
wisteria01	164	20	大	15	29	21	***														
wisteria01	164	21	脸	16		18	***														
wisteria01	164	22	的	16		18	***														
wisteria01	164	23	不	17			***														
wisteria01	164	24	足	17			***														
wisteria01	164	25	。	18			***														
wisteria01	164	26	那	19	24	24	***														
wisteria01	164	27	双	20	23	24	***														
wisteria01	164	28	眼	21	23	22~~~23	***														
wisteria01	164	29	睛	21	22~~~23~~~24	22~~~23	***														
wisteria01	164	30	几	22	25	25	***														
wisteria01	164	31	乎	22	25	25	***														
wisteria01	164	32	隐	23	26	26	***														
wisteria01	164	33	藏	23	26~~~27	26	***														
wisteria01	164	34	在	24			***														
wisteria01	164	35	布	25			***														
wisteria01	164	36	满	25			***														
wisteria01	164	37	皱	26	30		***														
wisteria01	164	38	纹	26	30		***														
wisteria01	164	39	的	27	28	28	***														
wisteria01	164	40	面	28	13	32	***														
wisteria01	164	41	颊	28	32	32	***														
wisteria01	164	42	和	29	33	33	***														
wisteria01	164	43	额	30		30~~~34	***														
wisteria01	164	44	头	30	34	30~~~34	***														
wisteria01	164	45	的	31	31	31	***														
wisteria01	164	46	后	32		27	***														
wisteria01	164	47	面	32		27	***														
wisteria01	164	48	。	33	35	35	***														
																					
wisteria01	165	0	他	0	4	4	***														
wisteria01	165	1	微	1	3	1~~~3	***														
wisteria01	165	2	微	1	2	1~~~3	***														
wisteria01	165	3	一	2	1	0~~~2~~~3	***														
wisteria01	165	4	笑	2	3	0~~~2~~~3	***														
wisteria01	165	5	，	3		1	***														
wisteria01	165	6	从	4		13	***														
wisteria01	165	7	口	5		5	***														
wisteria01	165	8	袋	5		5	***														
wisteria01	165	9	里	6			***														
wisteria01	165	10	掏	7		14	***														
wisteria01	165	11	出	7	5	14	***														
wisteria01	165	12	一	8	6	6	***														
wisteria01	165	13	张	9	7		***														
wisteria01	165	14	折	10	7	7	***														
wisteria01	165	15	叠	10	7	7	***														
wisteria01	165	16	过	11			***														
wisteria01	165	17	和	12	8	8	***														
wisteria01	165	18	变	13		9	***														
wisteria01	165	19	了	13		9	***														
wisteria01	165	20	色	13		9	***														
wisteria01	165	21	的	14	13~~~14	11	***														
wisteria01	165	22	纸	15	12~~~15	15~~~16	***														
wisteria01	165	23	片	15	10	15~~~16	***														
wisteria01	165	24	。	16	16	16	***														
																					
wisteria01	166	0	“	0	0	0~~~1	***														
wisteria01	166	1	福	1	7	7	***														
wisteria01	166	2	尔	1	7	7	***														
wisteria01	166	3	摩	1	7	7	***														
wisteria01	166	4	斯	1	7	7	***														
wisteria01	166	5	先	2	6	6	***														
wisteria01	166	6	生	2	6	6	***														
wisteria01	166	7	，	3	3	2~~~3	***														
wisteria01	166	8	炉	4	4	4	***														
wisteria01	166	9	子	4	5	4	***														
wisteria01	166	10	外	5	1	4	***														
wisteria01	166	11	面	5	9	4	***														
wisteria01	166	12	有	6		3	***														
wisteria01	166	13	炉	7		4~~~5	***														
wisteria01	166	14	栅	7	11	4~~~5	***														
wisteria01	166	15	。	8	13		***														
wisteria01	166	16	他	9	10	10	***														
wisteria01	166	17	把	10	8		***														
wisteria01	166	18	便	11			***														
wisteria01	166	19	条	11	12		***														
wisteria01	166	20	扔	12			***														
wisteria01	166	21	过	13			***														
wisteria01	166	22	了	14			***														
wisteria01	166	23	炉	15		11~~~12~~~13	***														
wisteria01	166	24	栅	15		11~~~12~~~13	***														
wisteria01	166	25	。	16		13	***														
																					
wisteria01	167	0	这	0	2	2	_	这	_												
wisteria01	167	1	片	1	1	1	_	片	_												
wisteria01	167	2	没	2		3	没	_	_												
wisteria01	167	3	有	2	9	3	有	_	_												
wisteria01	167	4	烧	3	4	4	_	烧	烧												
wisteria01	167	5	过	3		4	_	过	_												
wisteria01	167	6	的	4	3	3	_	的	_												
wisteria01	167	7	纸	5		4	_	纸	_												
wisteria01	167	8	片	5		4	_	片	_												
wisteria01	167	9	是	6		6	_	_	_												
wisteria01	167	10	我	7	0	0	_	_	_												
wisteria01	167	11	从	8	5	5	_	_	_												
wisteria01	167	12	炉	9		7	_	_	_												
wisteria01	167	13	子	9		7	_	_	_												
wisteria01	167	14	后	10	7	7	_	_	_												
wisteria01	167	15	面	10	8	7	_	_	_												
wisteria01	167	16	找	11		9~~~10	_	_	_												
wisteria01	167	17	到	11		9~~~10	_	_	_												
wisteria01	167	18	的	12		8	_	_	_												
wisteria01	167	19	。	13	10	10	_	_	_												
wisteria01	167	20	”	14	11	11	_	_	_												
																					
wisteria01	168	0	福	0	0	0	***														
wisteria01	168	1	尔	0	0	0	***														
wisteria01	168	2	摩	0	0	0	***														
wisteria01	168	3	斯	0	0	0	***														
wisteria01	168	4	微	1	1	1	***														
wisteria01	168	5	笑	1	1	1	***														
wisteria01	168	6	着	2	1	1	***														
wisteria01	168	7	表	3	2	2	***														
wisteria01	168	8	示	3	3	2	***														
wisteria01	168	9	欣	4	3	3	***														
wisteria01	168	10	赏	4	3	3	***														
wisteria01	168	11	。	5	4	4	***														
																					
wisteria01	169	0	“	0	0	0	***														
wisteria01	169	1	你	1	1	1~~~3	***														
wisteria01	169	2	一	2		1~~~2	***														
wisteria01	169	3	定	2		1~~~2	***														
wisteria01	169	4	是	3		0	***														
wisteria01	169	5	把	4		0	***														
wisteria01	169	6	那	5	3	0	***														
wisteria01	169	7	房	6	6	6	***														
wisteria01	169	8	子	6		6	***														
wisteria01	169	9	检	7	4	4	***														
wisteria01	169	10	查	7	4	4	***														
wisteria01	169	11	得	8		7	***														
wisteria01	169	12	十	9	7	7	***														
wisteria01	169	13	分	9	7	7	***														
wisteria01	169	14	仔	10	8	8	***														
wisteria01	169	15	细	10	8	8	***														
wisteria01	169	16	才	11	2	7	***														
wisteria01	169	17	把	12	9	9	***														
wisteria01	169	18	这	13			***														
wisteria01	169	19	么	13			***														
wisteria01	169	20	一	14	11	11~~~12	***														
wisteria01	169	21	个	15	12		***														
wisteria01	169	22	小	16	13	13	***														
wisteria01	169	23	小	16	13	13	***														
wisteria01	169	24	的	17	14	14	***														
wisteria01	169	25	纸	18	15	13~~~15	***														
wisteria01	169	26	团	18		13~~~15	***														
wisteria01	169	27	找	19	10	10	***														
wisteria01	169	28	到	19	10	10	***														
wisteria01	169	29	的	20			***														
wisteria01	169	30	。	21	16	16	***														
wisteria01	169	31	”	22	17	17	***														
																					
wisteria01	170	0	“	0	0~~~1	0	***														
wisteria01	170	1	是	1	0	0~~~1~~~2	***														
wisteria01	170	2	的	1		0~~~1~~~2	***														
wisteria01	170	3	，	2	3	3	***														
wisteria01	170	4	福	3	5	5~~~6	***														
wisteria01	170	5	尔	3	5	5~~~6	***														
wisteria01	170	6	摩	3	5	5~~~6	***														
wisteria01	170	7	斯	3	5	5~~~6	***														
wisteria01	170	8	先	4	4	4	***														
